COUNTY,DATE,PRECIPITATION,MEAN TEMP
Escambia,03/16,0.0,71.0
Escambia,03/17,0.0,70.5
Escambia,03/18,0.0,73.0
Escambia,03/19,0.0,76.5
Escambia,03/20,0.0,76.5
Escambia,03/21,0.01,71.0
Escambia,03/22,0.0,70.0
Escambia,03/23,0.0,75.5
Escambia,03/24,0.0,76.0
Escambia,03/25,0.0,77.5
Escambia,03/26,0.0,76.0
Escambia,03/27,0.0,77.5
Escambia,03/28,0.0,78.5
Escambia,03/29,0.0,78.5
Escambia,03/30,0.0,76.0
Escambia,03/31,0.04,69.0
Escambia,04/01,0.0,62.0
Escambia,04/02,0.0,65.0
Escambia,04/03,0.0,69.5
Escambia,04/04,0.01,68.5
Escambia,04/05,0.04,73.0
Escambia,04/06,0.0,69.5
Escambia,04/07,0.0,71.5
Escambia,04/08,0.01,81.5
Escambia,04/09,0.0,81.5
Escambia,04/10,0.74,65.0
Escambia,04/11,0.0,63.0
Escambia,04/12,0.15,73.5
Escambia,04/13,0.53,73.5
Escambia,04/14,0.03,70.0
Escambia,04/15,1e-05,62.5
Escambia,04/16,0.0,65.0
Escambia,04/17,0.0,67.0
Escambia,04/18,1e-05,77.5
Escambia,04/19,0.72,73.0
Escambia,04/20,0.36,70.5
Escambia,04/21,0.0,70.5
Escambia,04/22,0.0,72.5
Escambia,04/23,1.41,72.5
Escambia,04/24,0.0,74.0
Escambia,04/25,0.0,72.5
Escambia,04/26,0.0,69.5
Escambia,04/27,0.0,68.0
Escambia,04/28,0.0,67.5
Escambia,04/29,0.07,70.0
Escambia,04/30,0.0,68.0
Escambia,05/01,0.0,65.0
Escambia,05/02,0.0,68.0
Escambia,05/03,0.0,70.0
Escambia,05/04,0.0,73.0
Escambia,05/05,0.0,77.5
Escambia,05/06,0.0,75.5
Escambia,05/07,0.0,65.5
Escambia,05/08,0.02,69.5
Escambia,05/09,0.01,66.5
Escambia,05/10,0.0,72.0
Escambia,05/11,0.0,71.5
Escambia,05/12,0.0,69.5
Escambia,05/13,0.0,72.0
Escambia,05/14,0.0,75.5
Escambia,05/15,0.0,74.5
Escambia,05/16,0.0,75.0
Escambia,05/17,0.16,77.5
Escambia,05/18,1.05,74.0
Escambia,05/19,0.0,75.5
Escambia,05/20,0.16,71.5
Escambia,05/21,0.0,78.5
Escambia,05/22,0.0,82.0
Escambia,05/23,0.0,81.0
Escambia,05/24,0.0,79.5
Escambia,05/25,0.01,80.5
Escambia,05/26,0.12,78.5
Escambia,05/27,0.13,76.0
Escambia,05/28,0.0,82.5
Escambia,05/29,1e-05,81.0
Escambia,05/30,0.0,82.5
Escambia,05/31,0.0,83.5
Escambia,06/01,1e-05,81.0
Escambia,06/02,0.01,82.5
Escambia,06/03,1e-05,80.5
Escambia,06/04,0.06,80.0
Escambia,06/05,1e-05,80.5
Escambia,06/06,0.46,78.5
Escambia,06/07,2.78,80.0
Escambia,06/08,0.11,82.5
Escambia,06/09,1e-05,84.0
Escambia,06/10,0.21,82.5
Escambia,06/11,0.0,80.5
Escambia,06/12,0.0,81.5
Escambia,06/13,0.0,80.5
Escambia,06/14,0.0,81.5
Escambia,06/15,0.01,82.0
Escambia,06/16,2.2,78.5
Escambia,06/17,0.0,78.0
Escambia,06/18,0.0,79.0
Escambia,06/19,0.0,79.5
Escambia,06/20,0.0,81.5
Escambia,06/21,0.0,83.0
Escambia,06/22,0.23,82.0
Escambia,06/23,1.0,80.0
Escambia,06/24,0.39,80.5
Escambia,06/25,0.0,84.0
Escambia,06/26,0.0,83.0
Escambia,06/27,0.0,82.0
Escambia,06/28,0.0,85.0
Escambia,06/29,1e-05,84.5
Escambia,06/30,1e-05,86.5
Escambia,07/01,0.02,84.5
Escambia,07/02,0.24,83.0
Escambia,07/03,0.0,82.5
Escambia,07/04,1e-05,82.0
Escambia,07/05,0.05,80.5
Escambia,07/06,1.11,81.0
Escambia,07/07,1e-05,82.5
Escambia,07/08,0.26,82.0
Escambia,07/09,0.0,84.0
Escambia,07/10,0.02,88.0
Escambia,07/11,0.02,87.5
Escambia,07/12,0.29,83.5
Escambia,07/13,0.05,84.5
Escambia,07/14,0.33,84.0
Escambia,07/15,1.23,78.0
Escambia,07/16,1e-05,82.5
Escambia,07/17,0.0,86.0
Escambia,07/18,1e-05,86.0
Escambia,07/19,0.05,84.0
Escambia,07/20,0.0,85.5
Escambia,07/21,0.0,85.0
Escambia,07/22,0.12,84.0
Escambia,07/23,0.65,83.0
Escambia,07/24,1.82,77.5
Escambia,07/25,0.22,82.5
Escambia,07/26,0.0,83.5
Escambia,07/27,0.55,79.5
Escambia,07/28,0.46,81.0
Escambia,07/29,1.36,81.0
Escambia,07/30,0.0,85.0
Escambia,07/31,0.0,86.0
Escambia,08/01,0.0,84.5
Escambia,08/02,0.0,83.5
Escambia,08/03,1e-05,84.5
Escambia,08/04,0.0,84.0
Escambia,08/05,1e-05,85.0
Escambia,08/06,0.0,85.0
Escambia,08/07,0.02,84.0
Escambia,08/08,0.61,84.5
Escambia,08/09,0.84,85.0
Escambia,08/10,0.07,85.0
Escambia,08/11,0.29,83.0
Escambia,08/12,0.0,83.0
Escambia,08/13,0.0,81.5
Escambia,08/14,1.04,83.0
Escambia,08/15,0.1,83.0
Escambia,08/16,0.0,86.5
Escambia,08/17,0.0,84.0
Escambia,08/18,0.09,84.5
Escambia,08/19,0.01,81.0
Escambia,08/20,0.04,78.0
Escambia,08/21,0.0,80.0
Escambia,08/22,0.0,81.0
Escambia,08/23,2.0,79.5
Escambia,08/24,2.44,79.0
Escambia,08/25,1.71,83.5
Escambia,08/26,0.09,85.5
Escambia,08/27,0.1,85.0
Escambia,08/28,1.34,84.0
Escambia,08/29,2.07,80.5
Escambia,08/30,0.08,83.0
Escambia,08/31,0.27,86.0
Escambia,09/01,0.0,85.5
Escambia,09/02,0.0,84.5
Escambia,09/03,0.0,83.5
Escambia,09/04,0.0,85.0
Escambia,09/05,0.0,88.0
Escambia,09/06,0.0,83.0
Escambia,09/07,0.0,80.5
Escambia,09/08,0.0,84.5
Escambia,09/09,0.0,84.5
Escambia,09/10,0.04,84.0
Escambia,09/11,0.27,81.5
Escambia,09/12,1e-05,83.0
Escambia,09/13,0.18,84.5
Escambia,09/14,0.43,78.0
Escambia,09/15,4.54,76.0
Escambia,09/16,11.85,76.0
Escambia,09/17,0.0,79.0
Escambia,09/18,0.0,81.5
Escambia,09/19,0.08,79.0
Escambia,09/20,0.33,69.0
Escambia,09/21,0.09,67.5
Escambia,09/22,0.02,71.5
Escambia,09/23,0.04,76.0
Escambia,09/24,0.64,80.0
Escambia,09/25,0.0,77.5
Escambia,09/26,0.0,75.5
Escambia,09/27,0.0,82.5
Escambia,09/28,0.0,78.0
Escambia,09/29,1e-05,65.5
Escambia,09/30,0.0,65.0
Escambia,10/01,0.0,71.5
Escambia,10/02,0.0,69.0
Escambia,10/03,0.0,67.0
Escambia,10/04,0.0,68.5
Escambia,10/05,0.0,71.5
Escambia,10/06,0.01,74.0
Escambia,10/07,0.0,81.0
Escambia,10/08,1e-05,81.0
Escambia,10/09,0.02,78.0
Escambia,10/10,3.58,80.0
Escambia,10/11,0.0,79.5
Escambia,10/12,0.0,81.5
Escambia,10/13,0.0,78.5
Escambia,10/14,0.0,71.5
Escambia,10/15,0.0,73.5
Escambia,10/16,0.0,70.0
Escambia,10/17,0.0,66.5
Escambia,10/18,0.0,72.0
Escambia,10/19,0.0,73.5
Escambia,10/20,0.0,77.0
Escambia,10/21,0.0,77.5
Escambia,10/22,0.0,78.5
Escambia,10/23,0.0,77.5
Escambia,10/24,1.0,74.0
Escambia,10/25,0.06,75.0
Escambia,10/26,0.0,75.5
Escambia,10/27,0.01,77.5
Escambia,10/28,0.32,79.5
Escambia,10/29,1e-05,66.5
Escambia,10/30,0.0,58.0
Escambia,10/31,0.0,62.0
Escambia,11/01,0.0,68.5
Escambia,11/02,0.0,58.5
Escambia,11/03,0.0,59.5
Escambia,11/04,0.0,61.5
Escambia,11/05,0.0,68.0
Escambia,11/06,0.0,72.0
Escambia,11/07,0.0,72.5
Escambia,11/08,0.0,77.0
Escambia,11/09,0.0,77.0
Escambia,11/10,0.0,78.5
Escambia,11/11,0.29,80.0
Escambia,11/12,0.0,70.0
Escambia,11/13,0.0,69.0
Escambia,11/14,0.0,69.5
Escambia,11/15,0.0,73.5
Escambia,11/16,0.0,61.0
Escambia,11/17,0.0,61.0
Escambia,11/18,0.0,59.0
Escambia,11/19,0.0,59.5
Escambia,11/20,0.0,65.0
Escambia,11/21,0.0,70.5
Escambia,11/22,0.0,67.5
Escambia,11/23,0.0,59.0
Escambia,11/24,0.0,60.5
Escambia,11/25,0.01,71.0
Escambia,11/26,0.2,75.5
Escambia,11/27,0.16,73.0
Escambia,11/28,0.04,68.0
Escambia,11/29,1.5,65.0
Escambia,11/30,0.0,46.0
Escambia,12/01,0.0,43.0
Escambia,12/02,1e-05,47.0
Escambia,12/03,0.0,55.5
Escambia,12/04,1.72,56.5
Escambia,12/05,1e-05,51.5
Escambia,12/06,0.03,55.5
Escambia,12/07,0.0,51.5
Escambia,12/08,1e-05,48.0
Escambia,12/09,0.0,57.5
Escambia,12/10,0.0,57.0
Escambia,12/11,1e-05,60.5
Escambia,12/12,0.22,71.5
Escambia,12/13,1e-05,68.5
Escambia,12/14,1e-05,59.0
Escambia,12/15,0.01,51.0
Escambia,12/16,0.26,52.0
Escambia,12/17,0.0,40.5
Escambia,12/18,0.0,45.0
Escambia,12/19,0.29,50.5
Escambia,12/20,0.28,55.0
Escambia,12/21,0.0,57.5
Escambia,12/22,0.0,57.0
Escambia,12/23,1e-05,59.5
Escambia,12/24,1.11,52.0
Escambia,12/25,0.0,41.0
Escambia,12/26,0.0,41.5
Escambia,12/27,0.0,47.0
Escambia,12/28,0.0,55.5
Escambia,12/29,0.0,58.0
Escambia,12/30,1e-05,63.5
Escambia,12/31,0.84,68.5
Hamilton,01/01,0.0,48.0
Hamilton,01/02,0.0,49.5
Hamilton,01/03,0.0,62.0
Hamilton,01/04,0.89,69.0
Hamilton,01/05,0.0,56.0
Hamilton,01/06,0.0,45.5
Hamilton,01/07,0.0,50.0
Hamilton,01/08,0.0,49.0
Hamilton,01/09,0.0,47.0
Hamilton,01/10,0.0,52.0
Hamilton,01/11,0.01,65.5
Hamilton,01/12,0.0,73.5
Hamilton,01/13,0.0,70.5
Hamilton,01/14,0.0,67.5
Hamilton,01/15,0.0,66.5
Hamilton,01/16,0.0,67.0
Hamilton,01/17,0.0,62.5
Hamilton,01/18,0.0,54.5
Hamilton,01/19,0.0,59.5
Hamilton,01/20,0.01,51.0
Hamilton,01/21,0.0,39.0
Hamilton,01/22,0.0,36.0
Hamilton,01/23,0.0,44.5
Hamilton,01/24,0.04,46.5
Hamilton,01/25,,
Hamilton,01/26,0.0,47.5
Hamilton,01/27,0.0,48.5
Hamilton,01/28,0.0,52.0
Hamilton,01/29,0.0,48.5
Hamilton,01/30,0.15,43.5
Hamilton,01/31,0.0,54.0
Hamilton,02/01,0.07,50.0
Hamilton,02/02,0.0,46.5
Hamilton,02/03,,
Hamilton,02/04,0.0,58.5
Hamilton,02/05,0.0,58.5
Hamilton,02/06,0.0,66.0
Hamilton,02/07,1.97,63.0
Hamilton,02/08,0.0,44.5
Hamilton,02/09,,
Hamilton,02/10,0.0,55.0
Hamilton,02/11,0.0,61.0
Hamilton,02/12,0.0,71.5
Hamilton,02/13,0.0,72.0
Hamilton,02/14,0.2,65.0
Hamilton,02/15,0.0,47.5
Hamilton,02/16,0.0,52.5
Hamilton,02/17,1.58,55.5
Hamilton,02/18,0.02,58.0
Hamilton,02/19,0.01,58.5
Hamilton,02/20,0.0,68.5
Hamilton,02/21,,
Hamilton,02/22,0.0,39.0
Hamilton,02/23,0.0,44.0
Hamilton,02/24,0.0,53.0
Hamilton,02/25,0.85,62.0
Hamilton,02/26,0.41,65.0
Hamilton,02/27,0.5,50.0
Hamilton,02/28,0.0,42.0
Hamilton,02/29,0.0,44.5
Hamilton,03/01,0.0,46.0
Hamilton,03/02,,
Hamilton,03/03,0.0,58.0
Hamilton,03/04,0.15,68.0
Hamilton,03/05,0.13,69.5
Hamilton,03/06,0.16,65.5
Hamilton,03/07,0.0,51.5
Hamilton,03/08,0.0,46.5
Hamilton,03/09,,
Hamilton,03/10,0.0,60.0
Hamilton,03/11,0.0,55.0
Hamilton,03/12,0.0,55.5
Hamilton,03/13,0.0,64.0
Hamilton,03/14,,
Hamilton,03/15,0.0,71.0
Hamilton,03/16,0.0,71.0
Hamilton,03/17,0.46,69.0
Hamilton,03/18,,
Hamilton,03/19,0.0,70.0
Hamilton,03/20,0.0,69.5
Hamilton,03/21,0.0,72.0
Hamilton,03/22,0.0,71.0
Hamilton,03/23,0.0,72.5
Hamilton,03/24,0.0,71.5
Hamilton,03/25,0.0,72.5
Hamilton,03/26,0.0,72.5
Hamilton,03/27,0.0,74.5
Hamilton,03/28,0.0,74.0
Hamilton,03/29,0.0,71.0
Hamilton,03/30,0.0,71.0
Hamilton,03/31,0.0,74.5
Hamilton,04/01,0.73,64.0
Hamilton,04/02,0.0,55.5
Hamilton,04/03,0.0,58.0
Hamilton,04/04,0.0,61.0
Hamilton,04/05,,67.5
Hamilton,04/06,0.0,64.5
Hamilton,04/07,0.0,67.5
Hamilton,04/08,0.0,72.5
Hamilton,04/09,0.36,76.5
Hamilton,04/10,0.01,76.0
Hamilton,04/11,0.01,58.5
Hamilton,04/12,,
Hamilton,04/13,0.0,76.5
Hamilton,04/14,0.35,73.5
Hamilton,04/15,0.7,69.5
Hamilton,04/16,1.89,59.5
Hamilton,04/17,0.0,59.0
Hamilton,04/18,0.0,63.5
Hamilton,04/19,0.0,72.5
Hamilton,04/20,0.25,60.5
Hamilton,04/21,,
Hamilton,04/22,0.0,64.0
Hamilton,04/23,0.0,65.0
Hamilton,04/24,2.0,71.5
Hamilton,04/25,0.0,71.5
Hamilton,04/26,0.0,72.5
Hamilton,04/27,0.0,62.5
Hamilton,04/28,0.0,58.0
Hamilton,04/29,,
Hamilton,04/30,1.0,67.5
Hamilton,05/01,0.0,61.5
Hamilton,05/02,0.0,61.0
Hamilton,05/03,,
Hamilton,05/04,,
Hamilton,05/05,0.0,
Hamilton,05/06,0.0,76.5
Hamilton,05/07,0.0,65.5
Hamilton,05/08,0.0,58.0
Hamilton,05/09,0.0,60.5
Hamilton,05/10,,
Hamilton,05/11,0.0,64.5
Hamilton,05/12,0.0,63.5
Hamilton,05/13,,
Hamilton,05/14,0.0,68.5
Hamilton,05/15,0.0,70.5
Hamilton,05/16,0.0,72.5
Hamilton,05/17,0.0,73.5
Hamilton,05/18,0.22,77.0
Hamilton,05/19,0.0,74.5
Hamilton,05/20,,
Hamilton,05/21,,
Hamilton,05/22,0.0,77.5
Hamilton,05/23,,
Hamilton,05/24,1.15,78.5
Hamilton,05/25,0.02,76.0
Hamilton,05/26,0.3,75.0
Hamilton,05/27,0.22,74.0
Hamilton,05/28,0.0,77.5
Hamilton,05/29,0.0,78.5
Hamilton,05/30,0.34,73.0
Hamilton,05/31,0.01,74.0
Hamilton,06/01,0.0,79.0
Hamilton,06/02,0.0,74.0
Hamilton,06/03,0.0,74.0
Hamilton,06/04,0.0,73.0
Hamilton,06/05,0.0,77.5
Hamilton,06/06,0.0,76.5
Hamilton,06/07,,
Hamilton,06/08,9.1,
Hamilton,06/09,0.12,76.5
Hamilton,06/10,1.85,76.5
Hamilton,06/11,0.02,79.5
Hamilton,06/12,,
Hamilton,06/13,1.32,79.5
Hamilton,06/14,0.0,71.5
Hamilton,06/15,0.0,71.5
Hamilton,06/16,0.0,72.5
Hamilton,06/17,0.0,69.5
Hamilton,06/18,0.0,71.5
Hamilton,06/19,0.0,76.0
Hamilton,06/20,0.0,78.5
Hamilton,06/21,0.0,78.0
Hamilton,06/22,0.0,80.0
Hamilton,06/23,0.1,79.0
Hamilton,06/24,,
Hamilton,06/25,0.0,81.5
Hamilton,06/26,0.0,81.0
Hamilton,06/27,0.0,82.0
Hamilton,06/28,0.01,75.5
Hamilton,06/29,0.0,82.5
Hamilton,06/30,0.0,82.5
Hamilton,07/01,1.55,77.5
Hamilton,07/02,,
Hamilton,07/03,,
Hamilton,07/04,0.73,79.0
Hamilton,07/05,,
Hamilton,07/06,,
Hamilton,07/07,,
Hamilton,07/08,,
Hamilton,07/09,,
Hamilton,07/10,,
Hamilton,07/11,,
Hamilton,07/12,,
Hamilton,07/13,0.0,81.0
Hamilton,07/14,,
Hamilton,07/15,,
Hamilton,07/16,0.09,81.5
Hamilton,07/17,0.0,81.5
Hamilton,07/18,0.0,79.0
Hamilton,07/19,0.0,80.0
Hamilton,07/20,,
Hamilton,07/21,0.0,
Hamilton,07/22,0.0,78.5
Hamilton,07/23,0.24,82.0
Hamilton,07/24,0.63,78.0
Hamilton,07/25,0.03,81.0
Hamilton,07/26,0.91,77.5
Hamilton,07/27,,
Hamilton,07/28,0.01,80.0
Hamilton,07/29,0.63,80.0
Hamilton,07/30,,
Hamilton,07/31,0.37,79.5
Hamilton,08/01,0.0,78.5
Hamilton,08/02,0.0,77.5
Hamilton,08/03,0.0,82.5
Hamilton,08/04,0.0,82.0
Hamilton,08/05,0.01,81.5
Hamilton,08/06,0.0,82.5
Hamilton,08/07,0.52,80.0
Hamilton,08/08,0.16,78.5
Hamilton,08/09,0.0,77.0
Hamilton,08/10,0.0,82.5
Hamilton,08/11,0.64,81.0
Hamilton,08/12,,
Hamilton,08/13,0.0,81.5
Hamilton,08/14,0.62,80.5
Hamilton,08/15,0.21,79.0
Hamilton,08/16,0.53,78.5
Hamilton,08/17,0.09,81.5
Hamilton,08/18,0.1,81.0
Hamilton,08/19,1.25,
Hamilton,08/20,0.4,79.0
Hamilton,08/21,0.0,77.5
Hamilton,08/22,0.3,75.5
Hamilton,08/23,0.34,
Hamilton,08/24,0.09,79.5
Hamilton,08/25,0.84,80.0
Hamilton,08/26,,
Hamilton,08/27,0.64,83.0
Hamilton,08/28,0.0,83.0
Hamilton,08/29,0.04,81.0
Hamilton,08/30,0.12,78.0
Hamilton,08/31,0.0,78.0
Hamilton,09/01,0.75,80.0
Hamilton,09/02,0.1,82.0
Hamilton,09/03,0.0,83.0
Hamilton,09/04,0.0,84.0
Hamilton,09/05,0.0,82.5
Hamilton,09/06,0.0,82.0
Hamilton,09/07,1.42,82.0
Hamilton,09/08,0.01,79.0
Hamilton,09/09,,78.5
Hamilton,09/10,0.0,79.0
Hamilton,09/11,0.17,81.5
Hamilton,09/12,0.25,81.0
Hamilton,09/13,0.3,80.5
Hamilton,09/14,0.03,78.5
Hamilton,09/15,0.1,79.0
Hamilton,09/16,0.15,77.0
Hamilton,09/17,0.85,77.5
Hamilton,09/18,0.2,79.0
Hamilton,09/19,0.0,75.0
Hamilton,09/20,0.0,67.5
Hamilton,09/21,,
Hamilton,09/22,0.0,67.0
Hamilton,09/23,0.0,69.5
Hamilton,09/24,0.0,71.5
Hamilton,09/25,0.0,75.0
Hamilton,09/26,0.0,80.0
Hamilton,09/27,0.0,77.5
Hamilton,09/28,0.13,73.0
Hamilton,09/29,0.07,76.0
Hamilton,09/30,1.05,67.5
Hamilton,10/01,0.0,63.5
Hamilton,10/02,0.0,66.5
Hamilton,10/03,0.0,63.5
Hamilton,10/04,0.0,62.0
Hamilton,10/05,0.0,65.5
Hamilton,10/06,0.0,65.5
Hamilton,10/07,,
Hamilton,10/08,0.0,77.5
Hamilton,10/09,0.0,78.5
Hamilton,10/10,0.78,77.5
Hamilton,10/11,0.43,76.5
Hamilton,10/12,0.02,77.5
Hamilton,10/13,0.0,72.5
Hamilton,10/14,0.0,74.5
Hamilton,10/15,0.0,74.0
Hamilton,10/16,0.0,74.5
Hamilton,10/17,0.0,68.5
Hamilton,10/18,0.0,68.5
Hamilton,10/19,0.0,68.0
Hamilton,10/20,0.0,72.5
Hamilton,10/21,,
Hamilton,10/22,0.95,74.5
Hamilton,10/23,0.0,75.5
Hamilton,10/24,0.02,73.5
Hamilton,10/25,1.74,73.5
Hamilton,10/26,0.0,70.5
Hamilton,10/27,0.0,75.0
Hamilton,10/28,0.01,76.5
Hamilton,10/29,0.0,78.5
Hamilton,10/30,0.55,67.5
Hamilton,10/31,0.0,59.0
Hamilton,11/01,0.0,64.0
Hamilton,11/02,0.16,61.5
Hamilton,11/03,0.0,50.0
Hamilton,11/04,0.0,53.5
Hamilton,11/05,0.0,58.5
Hamilton,11/06,0.0,66.5
Hamilton,11/07,0.01,71.0
Hamilton,11/08,0.01,71.0
Hamilton,11/09,0.08,74.0
Hamilton,11/10,0.1,76.0
Hamilton,11/11,0.3,77.0
Hamilton,11/12,0.06,76.0
Hamilton,11/13,0.12,72.0
Hamilton,11/14,0.0,65.0
Hamilton,11/15,0.0,65.5
Hamilton,11/16,0.0,69.0
Hamilton,11/17,0.0,56.5
Hamilton,11/18,0.0,56.0
Hamilton,11/19,0.0,57.0
Hamilton,11/20,0.0,55.5
Hamilton,11/21,0.0,64.5
Hamilton,11/22,,
Hamilton,11/23,,
Hamilton,11/24,0.0,59.5
Hamilton,11/25,,
Hamilton,11/26,0.0,66.0
Hamilton,11/27,0.44,69.5
Hamilton,11/28,0.24,68.5
Hamilton,11/29,0.24,64.0
Hamilton,11/30,0.37,64.5
Hamilton,12/01,0.0,45.0
Hamilton,12/02,0.0,37.5
Hamilton,12/03,0.0,42.0
Hamilton,12/04,0.0,48.5
Hamilton,12/05,0.03,54.0
Hamilton,12/06,0.0,
Hamilton,12/07,,
Hamilton,12/08,0.0,46.5
Hamilton,12/09,0.0,41.5
Hamilton,12/10,0.0,46.5
Hamilton,12/11,0.0,53.5
Hamilton,12/12,0.0,53.0
Hamilton,12/13,,
Hamilton,12/14,0.03,67.5
Hamilton,12/15,0.0,61.5
Hamilton,12/16,0.0,53.5
Hamilton,12/17,1.1,46.5
Hamilton,12/18,0.0,38.0
Hamilton,12/19,0.0,40.5
Hamilton,12/20,,48.0
Hamilton,12/21,0.26,48.0
Hamilton,12/22,0.0,47.5
Hamilton,12/23,0.0,51.0
Hamilton,12/24,0.0,54.0
Hamilton,12/25,0.95,49.0
Hamilton,12/26,0.0,35.0
Hamilton,12/27,0.0,37.0
Hamilton,12/28,0.0,43.0
Hamilton,12/29,0.0,52.0
Hamilton,12/30,,
Hamilton,12/31,0.04,62.5
Hillsborough,01/01,0.0033333333333333335,8.866666666666665
Hillsborough,01/02,0.0,12.366666666666665
Hillsborough,01/03,-33.33,18.03333333333333
Hillsborough,01/04,0.5633333333333334,14.199999999999998
Hillsborough,01/05,0.31666666666666665,4.8666666666666645
Hillsborough,01/06,0.0033333333333333335,4.3666666666666645
Hillsborough,01/07,0.0,5.8666666666666645
Hillsborough,01/08,0.0,6.199999999999998
Hillsborough,01/09,0.0,9.533333333333331
Hillsborough,01/10,0.0,15.699999999999998
Hillsborough,01/11,0.0,18.7
Hillsborough,01/12,0.0033333333333333335,17.53333333333333
Hillsborough,01/13,0.0,18.03333333333333
Hillsborough,01/14,0.0,16.7
Hillsborough,01/15,0.01,17.03333333333333
Hillsborough,01/16,0.0,15.366666666666665
Hillsborough,01/17,0.0,15.366666666666665
Hillsborough,01/18,0.0,13.366666666666665
Hillsborough,01/19,3.3333333333333337e-06,13.033333333333331
Hillsborough,01/20,0.0,5.199999999999998
Hillsborough,01/21,0.0,-0.6333333333333352
Hillsborough,01/22,0.0,-1.9666666666666686
Hillsborough,01/23,0.0,7.199999999999998
Hillsborough,01/24,0.0,12.366666666666665
Hillsborough,01/25,0.0,9.199999999999998
Hillsborough,01/26,0.0,5.033333333333331
Hillsborough,01/27,0.0033366666666666666,8.033333333333331
Hillsborough,01/28,0.0,8.199999999999998
Hillsborough,01/29,3.3333333333333337e-06,6.8666666666666645
Hillsborough,01/30,0.0,6.8666666666666645
Hillsborough,01/31,0.016666666666666666,9.033333333333331
Hillsborough,02/01,0.33666666666666667,7.8666666666666645
Hillsborough,02/02,0.016666666666666666,4.199999999999998
Hillsborough,02/03,-33.33,6.3666666666666645
Hillsborough,02/04,-33.33,8.866666666666665
Hillsborough,02/05,0.0,13.699999999999998
Hillsborough,02/06,0.22999999999999998,16.53333333333333
Hillsborough,02/07,0.64,10.366666666666665
Hillsborough,02/08,0.0,5.699999999999998
Hillsborough,02/09,0.0033333333333333335,9.866666666666665
Hillsborough,02/10,0.0033333333333333335,14.033333333333331
Hillsborough,02/11,0.0,16.866666666666664
Hillsborough,02/12,-33.329996666666666,18.2
Hillsborough,02/13,0.0,18.03333333333333
Hillsborough,02/14,-33.29666666666667,16.03333333333333
Hillsborough,02/15,0.0,11.199999999999998
Hillsborough,02/16,0.006666666666666667,14.199999999999998
Hillsborough,02/17,0.013333333333333334,16.53333333333333
Hillsborough,02/18,0.0,18.03333333333333
Hillsborough,02/19,0.006666666666666667,18.2
Hillsborough,02/20,0.0,17.866666666666664
Hillsborough,02/21,0.13666666666666666,8.866666666666665
Hillsborough,02/22,0.0,4.033333333333331
Hillsborough,02/23,0.0,8.533333333333331
Hillsborough,02/24,0.0,12.866666666666665
Hillsborough,02/25,0.03666666666666667,15.866666666666665
Hillsborough,02/26,0.3499999999999999,14.366666666666665
Hillsborough,02/27,0.23666666666666666,3.366666666666665
Hillsborough,02/28,0.0,2.0333333333333314
Hillsborough,02/29,0.0033333333333333335,4.3666666666666645
Hillsborough,03/01,0.0,5.533333333333331
Hillsborough,03/02,0.0,11.033333333333331
Hillsborough,03/03,0.0,14.699999999999998
Hillsborough,03/04,0.0,17.2
Hillsborough,03/05,0.0,18.866666666666664
Hillsborough,03/06,0.00667,13.699999999999998
Hillsborough,03/07,0.0,6.699999999999998
Hillsborough,03/08,0.0,7.8666666666666645
Hillsborough,03/09,0.0,10.866666666666665
Hillsborough,03/10,0.0,14.699999999999998
Hillsborough,03/11,0.0,14.199999999999998
Hillsborough,03/12,0.0,14.866666666666665
Hillsborough,03/13,0.0,15.866666666666665
Hillsborough,03/14,0.0,16.2
Hillsborough,03/15,0.0,17.03333333333333
Hillsborough,03/16,0.0,17.7
Hillsborough,03/17,0.0,17.53333333333333
Hillsborough,03/18,0.0,18.7
Hillsborough,03/19,0.0,18.03333333333333
Hillsborough,03/20,0.0,18.366666666666664
Hillsborough,03/21,0.0,18.866666666666664
Hillsborough,03/22,0.0,18.2
Hillsborough,03/23,0.0,18.2
Hillsborough,03/24,0.0,18.2
Hillsborough,03/25,0.0,19.366666666666664
Hillsborough,03/26,0.0,19.53333333333333
Hillsborough,03/27,0.0,19.53333333333333
Hillsborough,03/28,0.0,20.2
Hillsborough,03/29,0.0,20.366666666666664
Hillsborough,03/30,0.0,19.866666666666664
Hillsborough,03/31,3.3333333333333337e-06,20.7
Hillsborough,04/01,0.049999999999999996,14.366666666666665
Hillsborough,04/02,0.0,11.033333333333331
Hillsborough,04/03,0.0,13.366666666666665
Hillsborough,04/04,0.0,14.533333333333331
Hillsborough,04/05,0.02,14.199999999999998
Hillsborough,04/06,0.21,15.033333333333331
Hillsborough,04/07,0.0,17.366666666666664
Hillsborough,04/08,0.0,18.366666666666664
Hillsborough,04/09,0.0,20.53333333333333
Hillsborough,04/10,0.0033333333333333335,19.7
Hillsborough,04/11,0.0,16.366666666666664
Hillsborough,04/12,0.0,22.53333333333333
Hillsborough,04/13,0.0,23.53333333333333
Hillsborough,04/14,0.0,22.03333333333333
Hillsborough,04/15,-33.26333333333333,-39.93333333333334
Hillsborough,04/16,0.17666666666666667,14.199999999999998
Hillsborough,04/17,0.14333333333333334,16.53333333333333
Hillsborough,04/18,0.7933333333333333,17.53333333333333
Hillsborough,04/19,0.21,21.2
Hillsborough,04/20,0.31666666666666665,19.366666666666664
Hillsborough,04/21,0.54,17.03333333333333
